date,service_id,agency_name,trip_id,trip_headsign,direction_id,route_id,route_short_name,route_long_name,route_desc,route_type,route_color,shape_id,shape_points,wheelchair_accessible,bikes_allowed,weekday,weekend,ridership_count,avg_wait_time_min,avg_delay_min,fare_collected,weather_condition,bus_id,driver_id
2025-09-17,3602,London Transit,2234483,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,29,9.1,0.0,94.25,Sunny,BUS1563,DRV0697
2025-11-15,3903,London Transit,2234529,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,0,1,48,8.4,2.0,156.0,Cloudy,BUS4711,DRV2858
2025-11-18,3602,London Transit,2234454,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,43,5.7,1.8,139.75,Sunny,BUS9740,DRV0697
2025-09-25,3302,London Transit,2234438,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,35,8.1,2.6,113.75,Sunny,BUS2751,DRV4068
2025-11-12,3602,London Transit,2234501,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,46,11.1,4.5,149.5,Sunny,BUS0271,DRV0697
2025-10-18,3903,London Transit,2235236,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,32,5.1,0.0,104.0,Cloudy,BUS9238,DRV5899
2025-09-18,3302,London Transit,2234295,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,42,4.5,4.5,136.5,Sunny,BUS6193,DRV9331
2025-10-13,30,London Transit,2233936,Barker & Huron via White Oaks Mall,1,10,10,Route 10,,3,6E9BCF,75738,482,0,0,1,0,40,6.2,1.6,130.0,Sunny,BUS3403,DRV8857
2025-10-03,3302,London Transit,2234432,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,33,2.6,3.6,107.25,Cloudy,BUS6491,DRV4068
2025-09-18,3602,London Transit,2234372,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,47,5.9,0.0,152.75,Cloudy,BUS3144,DRV0697
2025-09-29,3302,London Transit,2235109,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,43,5.6,3.2,139.75,Cloudy,BUS7821,DRV9940
2025-11-21,3302,London Transit,2234359,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,45,3.3,3.2,146.25,Windy,BUS2031,DRV4068
2025-10-23,3302,London Transit,2235059,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,58,6.2,3.3,188.5,Sunny,BUS6874,DRV9940
2025-10-24,3302,London Transit,2234139,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,43,2.1,2.3,139.75,Sunny,BUS2568,DRV8064
2025-10-29,3302,London Transit,2235036,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,51,7.4,4.9,165.75,Windy,BUS1914,DRV9940
2025-10-26,6404,London Transit,2235347,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,54,4.8,3.0,175.5,Cloudy,BUS4044,DRV5596
2025-11-14,3302,London Transit,2235151,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,62,5.1,2.1,201.5,Sunny,BUS6374,DRV9940
2025-10-17,3302,London Transit,2235113,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,55,4.6,0.0,178.75,Sunny,BUS1939,DRV9940
2025-11-03,3302,London Transit,2235019,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,48,5.8,5.1,156.0,Sunny,BUS1203,DRV9940
2025-09-18,3302,London Transit,2235155,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,55,3.5,3.2,178.75,Windy,BUS4599,DRV9940
2025-10-16,3302,London Transit,2234112,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,35,5.4,3.3,113.75,Windy,BUS0497,DRV8064
2025-10-24,3302,London Transit,2235027,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,43,8.2,3.0,139.75,Rain,BUS7294,DRV9940
2025-09-24,3302,London Transit,2234136,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,48,5.5,3.4,156.0,Sunny,BUS4450,DRV8064
2025-09-18,3302,London Transit,2234057,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,48,7.3,4.4,156.0,Cloudy,BUS4347,DRV8064
2025-09-29,3302,London Transit,2235153,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,36,5.4,0.0,117.0,Cloudy,BUS2838,DRV9940
2025-10-03,3302,London Transit,2235154,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,49,3.7,2.1,159.25,Sunny,BUS1508,DRV9940
2025-10-10,3302,London Transit,2235111,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,55,5.8,0.0,178.75,Cloudy,BUS9538,DRV9940
2025-10-06,3302,London Transit,2235133,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,46,2.9,3.5,149.5,Cloudy,BUS3910,DRV9940
2025-11-07,3302,London Transit,2234290,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,46,7.0,3.1,149.5,Sunny,BUS0479,DRV9331
2025-09-23,3302,London Transit,2235081,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,42,4.1,0.1,136.5,Cloudy,BUS4586,DRV9940
2025-10-09,3302,London Transit,2234493,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,62,3.2,2.6,201.5,Sunny,BUS2009,DRV4068
2025-10-14,3302,London Transit,2234441,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,51,5.4,2.3,165.75,Sunny,BUS3125,DRV4068
2025-11-02,6404,London Transit,2235391,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,37,7.9,1.7,120.25,Sunny,BUS9035,DRV5596
2025-11-06,3302,London Transit,2234079,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,47,5.5,3.5,152.75,Rain,BUS0079,DRV8064
2025-11-13,3302,London Transit,2234281,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,43,4.5,2.3,139.75,Sunny,BUS9507,DRV9331
2025-10-20,3302,London Transit,2234419,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,52,4.1,0.9,169.0,Cloudy,BUS5195,DRV4068
2025-11-22,3903,London Transit,2234511,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,0,1,43,5.4,2.8,139.75,Sunny,BUS0037,DRV2858
2025-10-13,30,London Transit,2232363,Parkwood Hospital via Richmond,1,06,06,Route 6,,3,D6DF21,75712,238,0,0,1,0,52,7.0,4.8,169.0,Sunny,BUS5274,DRV6843
2025-10-17,3302,London Transit,2234274,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,43,6.2,2.1,139.75,Cloudy,BUS2535,DRV9331
2025-11-18,3602,London Transit,2234426,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,43,5.7,2.1,139.75,Snow,BUS9140,DRV0697
2025-09-29,3602,London Transit,2234506,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,35,8.3,4.6,113.75,Sunny,BUS9628,DRV0697
2025-11-04,3602,London Transit,2234447,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,52,4.6,2.4,169.0,Rain,BUS2229,DRV0697
2025-09-26,3302,London Transit,2234420,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,50,1.9,2.9,162.5,Sunny,BUS7270,DRV4068
2025-11-12,3302,London Transit,2234442,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,45,10.5,4.4,146.25,Cloudy,BUS9612,DRV4068
2025-11-03,3302,London Transit,2234356,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,38,7.3,4.0,123.5,Windy,BUS6111,DRV4068
2025-11-17,3302,London Transit,2235088,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,41,6.3,3.2,133.25,Sunny,BUS8649,DRV9940
2025-10-10,3602,London Transit,2234393,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,50,7.8,2.6,162.5,Rain,BUS1716,DRV0697
2025-10-07,3302,London Transit,2234093,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,56,3.0,1.3,182.0,Snow,BUS2330,DRV8064
2025-11-22,3903,London Transit,2234317,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,0,1,50,8.0,1.3,162.5,Cloudy,BUS1341,DRV2849
2025-11-11,3602,London Transit,2234472,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,58,4.3,3.5,188.5,Cloudy,BUS8266,DRV0697
2025-10-15,3602,London Transit,2234367,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,45,7.2,3.8,146.25,Sunny,BUS9725,DRV0697
2025-10-20,3302,London Transit,2234108,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,51,2.7,3.0,165.75,Cloudy,BUS0208,DRV8064
2025-11-13,3302,London Transit,2235107,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,45,4.7,2.6,146.25,Sunny,BUS8259,DRV9940
2025-11-15,3903,London Transit,2234516,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,0,1,55,8.5,3.5,178.75,Sunny,BUS0673,DRV2858
2025-10-22,3302,London Transit,2234065,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,46,6.2,2.9,149.5,Sunny,BUS1703,DRV8064
2025-10-20,3302,London Transit,2235118,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,51,3.3,1.8,165.75,Sunny,BUS0752,DRV9940
2025-10-10,3302,London Transit,2235131,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,46,4.1,1.3,149.5,Sunny,BUS6281,DRV9940
2025-10-24,3302,London Transit,2234347,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,48,4.5,2.0,156.0,Cloudy,BUS9496,DRV4068
2025-11-09,6404,London Transit,2235409,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,53,6.0,1.3,172.25,Sunny,BUS3036,DRV5596
2025-10-10,3302,London Transit,2235162,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,37,6.5,4.9,120.25,Cloudy,BUS1828,DRV9940
2025-10-07,3302,London Transit,2234496,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,47,7.1,3.7,152.75,Windy,BUS8315,DRV4068
2025-10-22,3602,London Transit,2234504,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,46,3.9,1.4,149.5,Sunny,BUS2358,DRV0697
2025-10-11,3903,London Transit,2235184,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,47,9.7,1.3,152.75,Cloudy,BUS6620,DRV5899
2025-10-09,3302,London Transit,2234273,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,47,6.5,4.5,152.75,Sunny,BUS1794,DRV9331
2025-09-19,3302,London Transit,2235019,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,68,9.1,1.2,221.0,Cloudy,BUS1203,DRV9940
2025-11-13,3302,London Transit,2234091,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,55,4.1,0.0,178.75,Cloudy,BUS9613,DRV8064
2025-09-28,6404,London Transit,2234261,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,0,1,50,3.2,2.0,162.5,Rain,BUS7626,DRV7772
2025-09-24,3302,London Transit,2234300,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,66,3.5,3.6,214.5,Sunny,BUS8857,DRV9331
2025-11-05,3302,London Transit,2234175,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,54,5.3,3.4,175.5,Sunny,BUS3280,DRV8064
2025-10-01,3302,London Transit,2235038,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,47,6.6,3.2,152.75,Snow,BUS5609,DRV9940
2025-10-27,3602,London Transit,2234423,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,48,5.1,3.3,156.0,Sunny,BUS9221,DRV0697
2025-11-01,3903,London Transit,2235178,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,43,8.0,2.5,139.75,Sunny,BUS5358,DRV5899
2025-10-10,3302,London Transit,2234420,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,59,0.9,4.7,191.75,Rain,BUS7270,DRV4068
2025-10-22,3302,London Transit,2234301,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,57,2.5,1.3,185.25,Sunny,BUS1568,DRV9331
2025-09-26,3302,London Transit,2235124,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,41,6.5,0.9,133.25,Sunny,BUS2111,DRV9940
2025-11-08,3903,London Transit,2235234,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,54,6.3,4.9,175.5,Windy,BUS1794,DRV5899
2025-09-23,3302,London Transit,2235127,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,54,7.1,3.3,175.5,Cloudy,BUS3221,DRV9940
2025-10-18,3903,London Transit,2235202,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,40,6.8,4.6,130.0,Sunny,BUS5509,DRV5899
2025-10-17,3302,London Transit,2234178,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,46,4.8,1.7,149.5,Sunny,BUS0938,DRV8064
2025-09-29,3602,London Transit,2234142,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,48,8.4,1.4,156.0,Sunny,BUS2518,DRV6758
2025-09-24,3302,London Transit,2234115,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,54,5.7,2.7,175.5,Sunny,BUS6926,DRV8064
2025-11-07,3302,London Transit,2235057,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,48,4.7,1.8,156.0,Sunny,BUS4628,DRV9940
2025-10-10,3302,London Transit,2234161,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,52,8.6,1.2,169.0,Sunny,BUS0356,DRV8064
2025-11-05,3602,London Transit,2234455,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,47,3.6,0.7,152.75,Cloudy,BUS8312,DRV0697
2025-09-24,3602,London Transit,2234394,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,50,3.4,2.4,162.5,Sunny,BUS1783,DRV0697
2025-09-26,3602,London Transit,2234123,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,61,2.9,3.9,198.25,Cloudy,BUS2002,DRV6758
2025-10-30,3302,London Transit,2234073,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,53,6.2,0.0,172.25,Snow,BUS5651,DRV8064
2025-10-09,3302,London Transit,2235154,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,44,5.0,3.5,143.0,Snow,BUS1508,DRV9940
2025-11-05,3602,London Transit,2234452,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,54,4.9,1.9,175.5,Rain,BUS1111,DRV0697
2025-11-22,3903,London Transit,2234195,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,0,1,49,5.9,2.7,159.25,Rain,BUS6788,DRV1714
2025-10-08,3602,London Transit,2234084,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,45,7.9,4.9,146.25,Rain,BUS1992,DRV6758
2025-11-12,3302,London Transit,2235068,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,45,6.4,3.3,146.25,Rain,BUS0487,DRV9940
2025-11-12,3302,London Transit,2234293,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,42,11.8,2.9,136.5,Cloudy,BUS6297,DRV9331
2025-11-19,3302,London Transit,2234284,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,37,2.6,2.6,120.25,Sunny,BUS0855,DRV9331
2025-10-13,30,London Transit,2229653,1A Pond Mills via Wellington & Dundas,0,01,01,Route 1,,3,70C2DA,75634,205,0,0,1,0,34,4.8,4.0,110.5,Windy,BUS7762,DRV4055
2025-10-17,3302,London Transit,2235050,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,44,6.4,3.6,143.0,Snow,BUS3189,DRV9940
2025-09-20,3903,London Transit,2234202,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,0,1,56,6.7,1.0,182.0,Sunny,BUS9957,DRV1714
2025-11-08,3903,London Transit,2234315,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,0,1,52,6.6,0.0,169.0,Rain,BUS7547,DRV2849
2025-10-12,6404,London Transit,2235390,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,49,4.5,1.7,159.25,Sunny,BUS4694,DRV5596
2025-10-15,3302,London Transit,2235130,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,62,6.3,3.9,201.5,Sunny,BUS9870,DRV9940
2025-09-25,3302,London Transit,2234272,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,38,5.0,0.6,123.5,Sunny,BUS5379,DRV9331
2025-10-13,30,London Transit,2243421,Masonville Mall Via Wharncliffe/Western,0,93,93,Route 93,,3,F89D53,75976,297,0,0,1,0,40,4.2,4.2,130.0,Rain,BUS2448,DRV1770
2025-11-12,3602,London Transit,2234177,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,47,1.5,2.3,152.75,Cloudy,BUS8722,DRV6758
2025-10-27,3302,London Transit,2234275,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,43,8.8,3.4,139.75,Sunny,BUS8392,DRV9331
2025-10-13,30,London Transit,2235905,13A White Oaks Mall via Westminster Park,0,13,13,Route 13,,3,929EBC,75771,328,0,0,1,0,53,6.9,4.1,172.25,Cloudy,BUS9743,DRV9540
2025-10-01,3602,London Transit,2234444,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,44,7.1,0.9,143.0,Cloudy,BUS9529,DRV0697
2025-10-06,3602,London Transit,2234117,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75744,88,0,0,1,0,59,9.1,2.3,191.75,Snow,BUS3455,DRV6758
2025-09-29,3302,London Transit,2234047,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,50,7.5,3.3,162.5,Rain,BUS1442,DRV8064
2025-11-03,3602,London Transit,2234174,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,57,7.0,3.8,185.25,Rain,BUS9610,DRV6758
2025-10-10,3302,London Transit,2235166,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,35,6.1,0.8,113.75,Sunny,BUS6099,DRV9940
2025-10-07,3302,London Transit,2235046,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,42,10.0,0.6,136.5,Sunny,BUS3505,DRV9940
2025-09-16,3302,London Transit,2235159,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,47,6.5,1.1,152.75,Cloudy,BUS4191,DRV9940
2025-11-20,3602,London Transit,2234402,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,40,6.7,1.7,130.0,Sunny,BUS9782,DRV0697
2025-10-17,3302,London Transit,2235022,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,60,4.8,1.6,195.0,Sunny,BUS4311,DRV9940
2025-10-30,3302,London Transit,2235106,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,46,6.9,0.4,149.5,Rain,BUS4428,DRV9940
2025-11-05,3302,London Transit,2234068,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,68,6.5,3.7,221.0,Cloudy,BUS1596,DRV8064
2025-10-28,3302,London Transit,2234357,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,57,6.3,0.0,185.25,Rain,BUS8474,DRV4068
2025-09-25,3602,London Transit,2234096,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,52,2.6,2.5,169.0,Rain,BUS6700,DRV6758
2025-11-16,6404,London Transit,2235410,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,59,2.8,2.1,191.75,Cloudy,BUS6288,DRV5596
2025-10-02,3602,London Transit,2234503,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,32,7.1,2.3,104.0,Sunny,BUS6501,DRV0697
2025-10-11,3903,London Transit,2235171,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,36,4.8,5.1,117.0,Sunny,BUS3804,DRV5899
2025-10-10,3302,London Transit,2235149,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,64,9.5,3.4,208.0,Sunny,BUS0163,DRV9940
2025-10-17,3302,London Transit,2234152,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,41,6.9,4.3,133.25,Rain,BUS1296,DRV8064
2025-09-14,6404,London Transit,2235346,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,31,7.8,4.1,100.75,Sunny,BUS0505,DRV5596
2025-09-19,3602,London Transit,2234371,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,57,4.0,2.9,185.25,Sunny,BUS5320,DRV0697
2025-11-22,3903,London Transit,2235232,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,48,6.8,4.0,156.0,Rain,BUS7823,DRV5899
2025-09-15,3302,London Transit,2234417,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,54,5.2,5.0,175.5,Cloudy,BUS9039,DRV4068
2025-10-14,3602,London Transit,2234397,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,32,7.1,1.5,104.0,Rain,BUS7725,DRV0697
2025-09-20,3903,London Transit,2234213,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,0,1,58,5.8,4.5,188.5,Cloudy,BUS2328,DRV1714
2025-10-13,30,London Transit,2236591,15A Huron Heights via Downtown,1,15,15,Route 15,,3,03B9BD,75792,286,0,0,1,0,53,4.4,3.9,172.25,Rain,BUS0948,DRV9220
2025-11-12,3302,London Transit,2234291,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,59,6.3,1.2,191.75,Rain,BUS9468,DRV9331
2025-10-04,3903,London Transit,2235245,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,41,4.7,1.9,133.25,Sunny,BUS0299,DRV5899
2025-10-18,3903,London Transit,2235238,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,41,6.8,0.6,133.25,Sunny,BUS9151,DRV5899
2025-11-04,3302,London Transit,2234279,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,43,5.6,2.4,139.75,Rain,BUS9103,DRV9331
2025-10-13,30,London Transit,2239353,Summerside via Commissioners,1,24,24,Route 24,,3,F166A7,75866,59,0,0,1,0,51,8.1,1.5,165.75,Sunny,BUS0409,DRV0873
2025-10-20,3302,London Transit,2234303,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,43,8.8,4.2,139.75,Rain,BUS1609,DRV9331
2025-11-14,3302,London Transit,2235054,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,49,3.2,2.5,159.25,Rain,BUS9817,DRV9940
2025-10-03,3302,London Transit,2235130,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,61,6.7,2.7,198.25,Sunny,BUS9870,DRV9940
2025-11-13,3302,London Transit,2234115,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,47,5.0,0.9,152.75,Snow,BUS6926,DRV8064
2025-11-14,3302,London Transit,2235141,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,49,5.2,2.3,159.25,Rain,BUS4152,DRV9940
2025-10-21,3302,London Transit,2234141,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,58,5.1,1.2,188.5,Sunny,BUS9650,DRV8064
2025-10-31,3302,London Transit,2235141,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,56,5.1,4.3,182.0,Sunny,BUS4152,DRV9940
2025-10-23,3302,London Transit,2235047,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,57,7.7,3.5,185.25,Rain,BUS7819,DRV9940
2025-10-13,30,London Transit,2236620,15A Huron Heights via Downtown,1,15,15,Route 15,,3,03B9BD,75792,286,0,0,1,0,44,5.9,2.5,143.0,Sunny,BUS0212,DRV9220
